id,add_date,event_duration,event_quote,event_quote_location,event_source_info,event_time_description,firstname,start_day,start_month,start_year,summary,surname
2865,2023-06-04 06:37:27,,"“La junta de ciudadanos que mandé formar en esta capital con el designio de que promoviera cuanto estimase conducente al remedio de las necesidades y consecuencias que dimanan de la escasez de semillas experimentada por la pérdida de cosechas y también a esforzar a nuevas siembras de maíz ya extraordinarias o ya de temporal a fin de redimir a los habitantes de este reino de la calamidad que amenaza si el presente año fuera como el próximo anterior. Inclúyolo a vuestra señoría, para su inteligencia previniéndole estrechamente que ya sea auxiliando las providencias del ilustrísimo prelado, su cabildo, curas, jueces eclesiásticos y cualesquiera otros comisionados de su ilustrísimo o ya procediendo vuestra señoría por sí mismo en la parte que le fuere posible, contribuya con el mayor esfuerzo a que se verifiquen las siembras proyectadas en el modo y forma que propone la mencionada junta de ciudadanos: avisándome vuestra señoría el recibo de esta orden.” Dieciséis de enero de 1786. UAP, Microfilms, r. 6",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 18 part 2: item# 303",,Bradley,,,1786,Escasez de semillas,Skopyk
2953,2023-06-04 06:37:27,,"Acta de cabildo de 27 de septiembre de 1786: “vista la carta del Exmo. Sr. justicia y regimiento de la ciudad de México de fecha de 18 de este propio mes de septiembre sobre la violencia con que esta ciudad y otras inmediatas se miran combatidas del epidémico grave mal de fiebres de cuyo rigor se han visto y se ven ser dolorosas víctimas tantas vidas, con el mayor sentimiento y compasión suya, deseando aliviar en lo posible y precaver en la que se ha dado, perjuicio tan sensible como trascendental en todo el reino, había acordado dirigir a este cabildo dicha carta, para que esté inteligenciado de que aquel excelentísimo ayuntamiento no miraba con indiferencia y deseaba mucho remediar las comunes necesidades y plagas, y como conducente a dicho fin, se servía dirigirle puntual y circunstanciada noticia del estado en que se halla dicha epidemia, de las observaciones médicas que sobre la misma se habían hecho y de las medicinas que se habían juzgado conducentes, con todo lo demás anexo y que pudiera contribuir al público benefici.” AHMM, Actas de cabildo, l. 58, s. f.",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 18 part 2: item# 424",,Bradley,,,1786,Epidemia,Skopyk
3117,2023-06-04 06:37:27,,"Informa el señor Alejandro de Arteaga a don Huruano Antonio de Ballesteros en 23 de agosto de 1790, que en cuanto a lo que se le comunicó sobre remitir este mes las fanegas de maíz que está debiendo al pósito, y si no lo hace en el mes que viene ya no se le recibirá la semilla sino los reales al precio que le esta pagando, informa que “la seca rigurosa causó en los animales no sólo una grave enfermedad por defecto de los pastos, sino una lamentable destrucción, quedando con esto los terrenos de todo punto inhábiles para el desempeño de las conducciones. Los animales que quedaron vivos se restablecieron en el presente tiempo de aguas; pero la notoria abundancia de ellas han puesto los caminos tan anegosos, y pantanosos que están intransitables, y mucho más para el carruaje en que se conduce esta especie.” Por lo que pide que esta situación se haga presente al ayuntamiento para que resuelva lo que convenga. Agosto de 1790. AGMG, Actas de cabildo, 1790, ff. 79-79v",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 18 part 3: item# 125",,Bradley,,,1790,Epizootia,Skopyk
3411,2023-06-04 06:37:27,,"“Con fecha del 25 junio último me previene el excelentísimo señor virrey lo que sigue: El señor intendente de Yucatán me ha representado con fecha 25 de abril último la grande necesidad de harinas que tiene aquella provincia, perdiéndose en consecuencia más la extracción de este fruto para ese puerto que se halla impedida de resultas de la escasez que le experimentaba también en él para el abasto de su numeroso público. Supongo ya remediada esta urgencia en virtud de las estrechas órdenes que ha representado [ilegible] ayuntamiento de esa ciudad dirigí al señor intendente de Puebla y con esta fecha le dicte su celo para que con toda brevedad le verifiquen las remesas de las harinas del rey y de particulares que se hallan detenidas por falta de arrieros a fin no sólo de que se halla completamente surtida esa ciudad [sino] que puedan también extraerse para Yucatán las que necesite aquella provincia, advirtiéndolo que en lo sucesivo procure de acuerdo con el gobernador y según las noticias que por él se le suministren, dictar las disposiciones que conviene oportunas para que en semejantes condiciones no se padezca el atraso que ha [ilegible] han sufrido en este reino prevengo a vuestra señoría que hallando por sí o por medio de ese ayuntamiento todos los inconvenientes que pueden haber impedido que ese recomendable público se halle con el acopio necesario de harinas, trate de facilitar el que con toda la ejecución que pide la actual urgencia de la mencionada provincia se extraigan para ella las que al efecto se presenten; avisándome en contestación y sin pérdida de correo las providencias que tomare y [ilegible] puede verificar y no la pronta extracción de dicho fruto del puerto […] Dios guarde a vuestra señoría muchos años. Veracruz, 4 de julio de 1800. García Dávila.” AHCV, c. 65, v. 74, ff. 403-404",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 18 part 3: item# 397",,Bradley,,,1800,Necesidad,Skopyk
854,2023-06-04 06:37:27,,"En la ciudad de los Ángeles, 12 días del mes de abril: “en este día estando todo aderezado el tablado y plazas y casas del cabildo a las nueve de la mañana y todo prevenido para hacer la solemnidad que se requería para levantar los pendones por el rey nuestro señor, y a la misma hora de las nueve se levantó una tempestad de viento tan recio y tan furioso que todo lo desbarató y rompió algunos doseles de los que estaban en la plaza para su aderezo, y el viento ha tenido tanta continuación que hasta ahora son las cuatro de la tarde, no ha cesado y está con la misma fuerza que comenzó y con tanto polvo que causa que ninguna persona haya quedado en la plaza, y por ser forzoso suspender y levantar los dichos pendones este día por la fuerza de la tempesta.” AAP, Actas de cabildo, l. 13, ff. 68v-69",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 509",,Bradley,,,1599,Daños a construcciones,Skopyk
3050,2023-06-04 06:37:27,,"“Don Juan Francisco Fajardo, justicia mayor, participa que el cura don Joseph Antonio Gallaga, viendo la miseria y el rigor de la esterilidad del año anterior [1789] constituyó a los indios y demás gente pobre, pues se veían no sin lástima a todas horas por la calle, plaza y a las puertas de las casas, multitud de ellos solicitando de limosna el sustento diario.” Marzo de 1790. Gazetas de México, 1939, I:34",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 18 part 3: item# 058",,Bradley,,,1789,Esterilidad,Skopyk
3205,2023-06-04 06:37:27,,"“Nuevamente la viruela ataca a la población de Chiapas.” Morales Avendaño, 1979:86",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 18 part 3: item# 207",,Bradley,,,1794,Epidemia de viruela,Skopyk
2868,2023-06-04 06:37:27,,"“Enterado el rey por la carta de vuestra excelencia el 20 de enero de este año, número 443 de las loables disposiciones y oportunos medios con el arzobispo de esa ciudad y los obispos de Puebla y Valladolid han procurado el alivio de sus respectivos pueblos y pobres en la escasez de granos experimentada en ese reino, ha resuelto su majestad se les den en su real nombre las más expresivas gracias, a cuyo efecto remito a vuestra excelencia las adjuntas cartas para que las dirija a dichos prelados. Dios guarde a vuestra excelencia muchos años. Aranjuez 19 de mayo de 1786. Marqués de Sonora [rúbrica].” AGNM, Reales cédulas originales, v. 134, e. 30, f. 58v",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 18 part 2: item# 306",,Bradley,,,1786,Escasez de granos,Skopyk
1823,2023-06-04 06:37:27,,"“Desde el mes de noviembre del año próximo pasado, hasta el de marzo del presente, fue Dios servido de enviar a esta provincia un accidente epidémico, tan extraño, como no conocido por sus notables circunstancias, dolores agudos, ardientes fiebres, vómitos de sangre de que morían repentinamente, y en particular los que discurriendo evitar el achaque con evacuar por las venas la sangre, morían irremediablemente.” Abril de 1730. Gacetas de México, abril, 1730:229",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 18 part 1: item# 122",,Bradley,,,1730,Epidemia,Skopyk
2221,2023-06-04 06:37:27,,"En este año se arruinaron las cosechas a causa de una plaga de langostas. Molina, 1941:25",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 18 part 1: item# 512",,Bradley,,,1765,Pérdida de cosechas,Skopyk
2149,2023-06-04 06:37:27,,"“Viruelas, matlazahuatl.” Rosenzweig et al., 1987:300",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 18 part 1: item# 454",,Bradley,,,1761,Enfermedad,Skopyk
513,2023-06-04 06:37:27,,"En la sesión del 15 de mayo los señores regidores y justicia acordaron “que se dé petición en esta Real Audiencia sobre que esta ciudad y república sea proveída de bastimentos.” En la solicitud señalaron que “la ciudad padece gran necesidad y hay muchas personas que por no hallar los bastimentos por sus dineros se quedan sin comer muchos días por no haber trigo ni maíz con que puedan remediar sus necesidades […] A vuestra alteza pide y suplica esta ciudad que pues es notorio la dicha necesidad y de los clamores de los pobres consta a nuestro presidente y oidores por la mucha necesidad y hambre que padecen, sea servido de proveer de remedio con justicia.” En la sesión del 1 de agosto reiteraron las justicias sobre “la falta que hay en esta ciudad de bastimentos necesarios para provisión de toda esta república, acordaron y mandaron que sobre ello se dé petición al ilustre señor don Luis de Velasco virrey de esta Nueva Españ.” AHCM, Actas de cabildo impresas, inv. 635a.:96, 108-109",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 199",,Bradley,,,1553,Escasez de bastimentos,Skopyk
2975,2023-06-04 06:37:27,,"Resoluciones dictadas tras la consulta del corregidor de la ciudad de San José de Toluca, Adrián de Ceraín, fechada en la ciudad de México el 3 de febrero de 1789, respecto a si se debía cobrar el impuesto a las semillas que se introdujeron a fines del año de 1789, por haber cesado la exención de que gozaban, debido a la escasez de granos. Por despacho fechado en México el 21 de septiembre de 1787, el fiscal de Real Hacienda resolvió (según órdenes giradas por la dirección general de aduanas foráneas el 15 y el 16 de diciembre de 1786 a sus administradores), “que la libertad e indultos de alcabala concedidos antes, con motivo de escasez de semillas, no debía continuar en el año presente (1787).” El asesor del superintendente subdelegado de Real Hacienda, dictaminó lo mismo que el fiscal y está de acuerdo en que corresponde resolver legítimamente este asunto a la dirección general de aduanas foráneas. AHEM, Manuscritos, Pueblos del Estado de México, v. 7, e. 9, 4 ff.",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 18 part 2: item# 446",,Bradley,,,1786,Escasez de granos,Skopyk
720,2023-06-04 06:37:27,,"“Este dicho pueblo y su comarca tienen pocos indios, hasta 2 000 poco más o menos, y que en los tiempos pasados, había entre ellos mucha suma y cantidad de indios […] y que [la] falta de ellos lo ha causado la gran enfermedad y pestilencia, que entre ellos llaman cocoliztli que les ha venido y tienen de presente, de que mueren seis, ocho y 10 cada día.” “RG Ocopetlayuca.” II, 1986:84-87",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 380",,Bradley,,,1580,Epidemia,Skopyk
1918,2023-06-04 06:37:27,,"“Ya también en esta ciudad ha entrado la epidemia y para que se aplaque, desde el 22 del pasado, se han hecho muchas novenas y repetidas procesiones de penitencia. En el mes de mayo se colocó en la eminencia de la torre de su santa iglesia la estatua del glorioso arcángel san Rafael, al modo que en otra semejante epidemia, se ejecutó lo mismo en Córdoba por mandato y luego cesó su rigor. En el mes de junio, la epidemia permanece en su rigor, sin que se haya conocido mejoría, en cuya conformidad se continúan las rogaciones y no cesan las eficaces providencias, que (dirigidas al alivio de los dolientes) da el ilustrísimo señor obispo.” Gacetas de México, marzo-junio, 1737:893, 903, 920, 916",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 18 part 1: item# 232",,Bradley,,,1737,Respuesta religiosa,Skopyk
